1,Mien Bac,24/11/2022,"75996","04902","25318, 92214","52253, 61070, 38643, 84891, 18913, 13077","6533, 5487, 5262, 6897","0336, 4573, 1078, 5865, 1877, 6361","858, 380, 829","07, 87, 48, 81","-",da quet
2,Tay Ninh,24/11/2022,"727526","11140","93105","94943, 45976","29457, 49351, 30226, 60699, 49206, 40376, 35323","9206","5137, 8511, 3989","886","66",da quet
3,An Giang,24/11/2022,"237945","38128","74888","47384, 07959","16754, 82744, 22420, 70358, 17030, 77425, 56506","3520","7533, 8849, 2987","495","84",da quet
4,Binh Thuan,24/11/2022,"573288","55652","06482","34355, 19110","01990, 14407, 34464, 25025, 75996, 06757, 62702","2514","4453, 4137, 4935","776","38",da quet
5,Quang Binh,24/11/2022,"316523","81502","37467","42343, 71791","09495, 25388, 43300, 70175, 54032, 53892, 08424","3751","5645, 8961, 8482","634","32",da quet
6,Binh Dinh,24/11/2022,"113652","60794","82039","65062, 80639","56824, 63320, 13440, 73379, 27211, 63083, 30859","9420","4528, 1899, 1318","134","68",da quet
7,Quang Tri,24/11/2022,"428887","79879","35394","60760, 16068","51740, 55306, 02922, 36720, 40794, 40276, 57329","7440","9155, 1019, 3089","655","73",da quet
