1,Mien Bac,07/09/2022,"51169","94457","78799, 03878","13499, 40399, 00736, 26519, 77848, 43755","1647, 1886, 5154, 9435","1922, 6900, 2163, 1338, 6990, 7333","406, 664, 314","19, 90, 98, 64","-",da quet
2,Dong Nai,07/09/2022,"044670","39982","18935","82352, 65928","40422, 12982, 33689, 33735, 01141, 56963, 30566","8589","7258, 4874, 4043","550","84",da quet
3,Can Tho,07/09/2022,"057134","82095","04409","54286, 52221","40225, 38811, 81979, 26257, 00137, 25389, 71260","2840","1599, 1608, 0414","135","20",da quet
4,Soc Trang,07/09/2022,"910180","92459","30360","18038, 92779","72663, 11345, 80925, 31027, 54500, 54452, 75420","0087","6355, 9587, 9561","122","95",da quet
5,Da Nang,07/09/2022,"953622","02001","11150","61063, 35833","13028, 62943, 23038, 84014, 75537, 03072, 95784","3862","0538, 1113, 3067","720","95",da quet
6,Khanh Hoa,07/09/2022,"867239","32912","02908","62162, 20690","99208, 11009, 53855, 77154, 47550, 80425, 33897","4766","8038, 3960, 2538","503","58",da quet
