1,Mien Bac,15/10/2022,"79638","62960","56791, 78023","41367, 91030, 88995, 83073, 74966, 09400","3001, 0497, 3257, 6858","6376, 1915, 7724, 5888, 9196, 1252","714, 312, 184","84, 20, 65, 31","-",da quet
2,Ho Chi Minh,15/10/2022,"645652","71215","97949","65522, 76175","31095, 28521, 07520, 51711, 18956, 63930, 18406","8721","4091, 9013, 8836","836","14",da quet
3,Long An,15/10/2022,"599617","75717","31577","45352, 80588","85137, 92804, 22250, 17076, 10035, 54597, 71014","7706","0490, 8158, 7920","225","93",da quet
4,Binh Phuoc,15/10/2022,"002556","20773","72723","03159, 03860","52188, 41777, 11277, 19575, 51633, 94085, 87761","1401","2507, 1602, 0099","076","22",da quet
5,Hau Giang,15/10/2022,"284647","89705","70157","27944, 29955","52425, 62323, 07265, 52416, 42871, 59408, 17298","2826","3569, 4758, 9346","548","94",da quet
6,Da Nang,15/10/2022,"376514","74624","59520","27871, 39001","08638, 17010, 98775, 81027, 44111, 63118, 94886","7256","0396, 8985, 6410","529","31",da quet
7,Quang Ngai,15/10/2022,"632109","55020","28613","42040, 53706","48868, 21758, 40062, 73525, 07981, 32346, 55774","8228","1361, 6915, 9775","425","02",da quet
8,Dak Nong,15/10/2022,"031897","96830","12834","29448, 69869","33183, 70751, 95163, 35125, 65163, 59607, 32134","9936","5945, 7662, 8069","345","12",da quet
