1,Mien Bac,13/10/2022,"65353","92369","24020, 84825","50821, 32359, 74870, 12430, 78783, 40433","1468, 2242, 7310, 2723","5142, 2564, 9296, 2065, 6641, 7512","873, 047, 216","96, 07, 60, 69","-",da quet
2,Tay Ninh,13/10/2022,"054027","27129","15987","70411, 67813","28145, 93403, 29589, 34403, 46024, 95989, 51716","4751","2232, 5495, 2158","007","07",da quet
3,An Giang,13/10/2022,"750091","46324","41713","79340, 70064","52470, 28561, 55158, 50726, 49861, 42127, 91754","3714","8763, 7589, 5174","964","18",da quet
4,Binh Thuan,13/10/2022,"642100","65721","88137","36447, 80783","10344, 13309, 55509, 89543, 14345, 46265, 33053","8453","8275, 8726, 4879","920","49",da quet
5,Quang Binh,13/10/2022,"534400","94383","81935","06047, 61047","45588, 88953, 93862, 83455, 42670, 14700, 36151","0862","3441, 5838, 2126","207","23",da quet
6,Binh Dinh,13/10/2022,"016107","13996","69258","16233, 98888","78803, 79640, 88849, 52089, 13171, 08978, 80977","6721","1453, 4736, 0820","260","28",da quet
7,Quang Tri,13/10/2022,"798484","82369","43681","26613, 34362","15606, 27767, 88177, 46384, 11453, 54074, 44188","7555","1681, 1888, 9373","432","05",da quet
