1,Mien Bac,30/11/2022,"98112","09152","01989, 05593","25161, 95366, 48674, 94494, 04644, 96641","7013, 7672, 5579, 4369","8490, 1279, 3981, 7199, 9982, 5959","036, 860, 858","51, 35, 67, 57","-",da quet
2,Dong Nai,30/11/2022,"610166","57530","25738","04395, 09236","96772, 86574, 11755, 20163, 49524, 11604, 98866","3591","8989, 4863, 6365","563","59",da quet
3,Can Tho,30/11/2022,"378270","65292","56306","84464, 20694","32540, 84324, 13074, 47306, 78873, 39499, 96286","1281","2960, 2508, 0008","944","13",da quet
4,Soc Trang,30/11/2022,"787744","01489","35666","26070, 20573","63207, 28907, 43625, 24667, 94156, 74858, 12525","4899","8043, 3696, 6602","278","29",da quet
5,Da Nang,30/11/2022,"284555","76119","21356","15353, 65835","49314, 29804, 33594, 25287, 44319, 86494, 06452","4560","1596, 3012, 3049","048","95",da quet
6,Khanh Hoa,30/11/2022,"265909","37641","15013","25136, 74922","57116, 40764, 25922, 25500, 02133, 03733, 04323","4852","1863, 1489, 1382","902","71",da quet
