1,Mien Bac,29/10/2022,"73887","76973","36640, 82978","28521, 08794, 26945, 35334, 63608, 43213","3591, 9088, 7466, 0235","4544, 4577, 0501, 9448, 2360, 9207","629, 228, 382","52, 99, 02, 47","-",da quet
2,Ho Chi Minh,29/10/2022,"712433","68938","42712","23946, 23214","10908, 70004, 87870, 57062, 08275, 70833, 37884","7650","2844, 1027, 9622","479","46",da quet
3,Long An,29/10/2022,"417194","98202","27649","08579, 03147","85688, 57432, 67726, 16394, 44795, 66714, 41808","6377","9228, 3429, 0418","947","00",da quet
4,Binh Phuoc,29/10/2022,"258792","48635","26463","84914, 45396","60000, 45068, 32477, 96503, 84470, 30682, 18219","3768","6930, 4788, 9711","064","79",da quet
5,Hau Giang,29/10/2022,"515951","04795","17251","79228, 32804","91204, 55374, 29366, 14557, 03837, 82029, 33129","4542","3072, 9771, 3918","620","14",da quet
6,Da Nang,29/10/2022,"707254","48272","66039","27216, 27230","81642, 91955, 93778, 89969, 62388, 33017, 77424","7292","0434, 6257, 3593","357","86",da quet
7,Quang Ngai,29/10/2022,"176117","62304","43904","17242, 35756","24966, 02790, 31514, 36441, 01374, 50691, 98764","9389","2949, 3303, 1733","911","84",da quet
8,Dak Nong,29/10/2022,"864382","05660","88593","05448, 83688","92674, 73864, 79831, 91238, 98998, 97544, 45801","9574","1378, 6523, 8798","689","59",da quet
