1,Mien Bac,23/11/2022,"47779","09473","42006, 45431","31134, 17715, 99814, 97168, 20064, 33491","2355, 6851, 3041, 5929","1848, 3824, 2063, 8535, 2813, 2684","378, 794, 832","75, 68, 73, 03","-",da quet
2,Dong Nai,23/11/2022,"466591","03395","91491","47793, 48895","29307, 27393, 20397, 59552, 82959, 49648, 58142","8104","9607, 9078, 0054","396","88",da quet
3,Can Tho,23/11/2022,"913567","31521","82287","85975, 38345","60208, 67362, 97128, 26308, 10782, 27826, 39438","8224","0669, 9060, 9376","760","40",da quet
4,Soc Trang,23/11/2022,"004645","49723","38955","00734, 58600","44280, 53162, 67506, 80712, 23724, 33137, 11920","7939","0702, 8183, 8524","036","95",da quet
5,Da Nang,23/11/2022,"163055","30812","11925","24006, 12223","92313, 59670, 57797, 37610, 88827, 77122, 61966","7667","9936, 1402, 5157","350","99",da quet
6,Khanh Hoa,23/11/2022,"069787","57702","83086","82180, 12054","37670, 24828, 35175, 70629, 97870, 36493, 10705","0640","0888, 9014, 2806","520","58",da quet
