1,Mien Bac,22/09/2022,"76777","14235","67639, 39627","11078, 35566, 60396, 76531, 52810, 77165","1992, 5460, 0527, 7755","5119, 6943, 5185, 6519, 4917, 0751","495, 283, 089","37, 75, 66, 01","-",da quet
2,Tay Ninh,22/09/2022,"909972","56474","67372","88769, 36337","12960, 93493, 26232, 52481, 80331, 60689, 30355","8536","6133, 2543, 3312","072","01",da quet
3,An Giang,22/09/2022,"700495","65232","84163","40085, 23242","07211, 15285, 79125, 31420, 68477, 29121, 39632","4688","4578, 0023, 5426","840","21",da quet
4,Binh Thuan,22/09/2022,"734949","33944","04070","71484, 84443","50637, 07755, 73108, 52345, 27214, 65767, 04771","2990","8725, 2069, 8799","175","13",da quet
5,Quang Binh,22/09/2022,"722904","05401","74936","56703, 28368","86302, 83402, 83103, 63732, 06417, 10375, 33097","5832","4199, 1143, 4108","860","00",da quet
6,Binh Dinh,22/09/2022,"337142","76538","96695","31491, 28185","75716, 70557, 95433, 17285, 55616, 05541, 16729","1842","2352, 8612, 4131","944","18",da quet
7,Quang Tri,22/09/2022,"671066","05518","06140","28914, 78675","09348, 24339, 09639, 49748, 42037, 43307, 65693","7663","3920, 4291, 8134","860","16",da quet
