1,Mien Bac,01/09/2022,"69488","89786","68416, 20989","45860, 53290, 69426, 73508, 69579, 36407","5838, 2680, 0316, 1899","2093, 4220, 1206, 7177, 8083, 7727","287, 915, 111","03, 37, 59, 84","-",da quet
2,Tay Ninh,01/09/2022,"591801","60808","08739","85985, 62856","84243, 88500, 45146, 36924, 71726, 48745, 50656","8237","6605, 3430, 1791","231","12",da quet
3,An Giang,01/09/2022,"567616","22187","17635","30232, 18872","95485, 02095, 91211, 10115, 70227, 29548, 52654","7154","6952, 4521, 3725","556","86",da quet
4,Binh Thuan,01/09/2022,"637885","77420","57503","10935, 97619","94325, 49776, 32240, 30983, 49881, 47327, 22903","7080","1470, 8827, 7142","656","18",da quet
5,Quang Binh,01/09/2022,"854671","47428","70358","54851, 39797","65551, 10993, 03812, 70292, 76804, 52821, 25920","5209","5305, 6182, 4277","381","63",da quet
6,Binh Dinh,01/09/2022,"017689","05485","42231","56328, 60499","85849, 22493, 28454, 91127, 52945, 35541, 15453","3861","5137, 8935, 5105","403","38",da quet
7,Quang Tri,01/09/2022,"078520","43363","83040","19847, 89746","56742, 65857, 06539, 79249, 84738, 35826, 92728","4018","2287, 3626, 4605","898","59",da quet
