1,Mien Bac,04/10/2022,"51859","22919","35872, 32518","46888, 13051, 20406, 85739, 07528, 63266","8526, 6947, 1634, 6044","1174, 6209, 5150, 8436, 2640, 6544","609, 398, 915","38, 37, 77, 39","-",da quet
2,Ben Tre,04/10/2022,"031740","71181","01383","27781, 89816","21012, 19502, 71089, 45420, 41951, 59369, 47129","0716","8744, 8180, 9733","640","44",da quet
3,Vung Tau,04/10/2022,"260723","90595","06385","19272, 60099","13194, 96487, 49840, 61154, 62525, 18003, 15123","7147","8718, 4399, 0218","552","16",da quet
4,Bac Lieu,04/10/2022,"718393","51217","41666","71633, 73146","29165, 73226, 94930, 76160, 61716, 00429, 38626","6887","0265, 0368, 2691","013","59",da quet
5,Dak Lak,04/10/2022,"811279","15604","51276","31814, 49329","85347, 93100, 42108, 87970, 29114, 73775, 41134","5485","3828, 7777, 3097","483","39",da quet
6,Quang Nam,04/10/2022,"223988","14304","57954","52259, 29665","54279, 50799, 81259, 91663, 64461, 66610, 27244","0376","2789, 6841, 1586","369","38",da quet
