1,Mien Bac,01/10/2022,"35019","13904","96463, 34496","63867, 87793, 10430, 09002, 77030, 79134","0901, 2079, 7938, 4045","6197, 4436, 6869, 5712, 5950, 6313","822, 592, 330","67, 18, 66, 01","-",da quet
2,Ho Chi Minh,01/10/2022,"015021","63533","51263","63686, 93926","19087, 26654, 39688, 92681, 13993, 12376, 88384","8209","9805, 4476, 7361","278","03",da quet
3,Long An,01/10/2022,"957896","58772","99986","10154, 99940","53985, 10529, 37549, 87933, 23373, 68757, 85597","3222","5671, 5386, 1725","111","96",da quet
4,Binh Phuoc,01/10/2022,"046224","02393","91296","85390, 98797","74607, 34408, 32059, 32792, 33668, 62061, 87907","8966","1618, 0638, 3981","987","34",da quet
5,Hau Giang,01/10/2022,"647803","32651","27505","54716, 23127","01319, 69875, 72963, 64175, 08074, 31537, 28862","5998","5844, 9190, 2498","260","89",da quet
6,Da Nang,01/10/2022,"770005","09190","67623","57020, 38465","36879, 02758, 79049, 20109, 43850, 72837, 30895","8952","8235, 6095, 4146","843","59",da quet
7,Quang Ngai,01/10/2022,"800622","79239","11871","66515, 91459","88598, 58795, 96405, 15560, 51253, 95278, 06821","3832","0318, 8936, 8273","450","86",da quet
8,Dak Nong,01/10/2022,"337479","82516","54045","82651, 37057","79535, 61935, 89185, 29457, 13272, 53987, 12273","2232","5645, 2050, 4039","558","87",da quet
