1,Mien Bac,02/09/2022,"03138","55336","16287, 50610","23213, 94611, 93054, 99001, 36062, 64565","7738, 6383, 2433, 9941","2750, 0335, 6575, 3757, 2714, 9100","469, 117, 171","10, 09, 33, 02","-",da quet
2,Vinh Long,02/09/2022,"518800","16984","09077","64744, 30726","52228, 14621, 46510, 42267, 73891, 81115, 83970","2919","3201, 6827, 4007","348","27",da quet
3,Binh Duong,02/09/2022,"681259","26274","27753","16739, 84756","91106, 84564, 69924, 15554, 59427, 99792, 78120","0242","7107, 4354, 5496","238","13",da quet
4,Tra Vinh,02/09/2022,"867187","77139","77977","80230, 81417","02690, 21670, 50301, 10031, 75409, 50110, 06097","6476","8128, 5818, 7816","657","60",da quet
5,Gia Lai,02/09/2022,"567290","06658","68745","11093, 68653","68094, 49146, 63952, 57284, 00071, 24103, 74383","9241","7158, 5373, 1637","759","81",da quet
6,Ninh Thuan,02/09/2022,"237488","12178","89671","38714, 95318","52824, 72590, 88067, 35303, 59662, 21423, 00134","8039","2332, 1683, 6754","094","11",da quet
