1,Mien Bac,12/11/2022,"78611","11566","68739, 54972","63820, 44793, 97595, 72343, 76328, 33810","1422, 0776, 2262, 7727","1365, 6036, 4279, 6699, 2617, 9526","807, 235, 100","61, 73, 32, 91","-",da quet
2,Ho Chi Minh,12/11/2022,"084841","59056","87026","90486, 07682","59178, 19564, 35942, 86296, 08629, 40912, 15636","7458","4096, 3677, 1669","058","43",da quet
3,Long An,12/11/2022,"615656","32464","57633","19727, 80986","02689, 48012, 95594, 39626, 32256, 78717, 64804","8030","1531, 1872, 1494","456","78",da quet
4,Binh Phuoc,12/11/2022,"893855","10041","60098","27022, 43198","42767, 93591, 20672, 12872, 49562, 58917, 60699","7077","6577, 6200, 3928","314","47",da quet
5,Hau Giang,12/11/2022,"780807","79748","68785","63889, 89654","37083, 48228, 94019, 93625, 42861, 45003, 47027","1500","3812, 1385, 9992","406","59",da quet
6,Da Nang,12/11/2022,"458716","09850","81019","88113, 92212","33075, 84693, 04599, 65608, 57370, 70357, 83087","1674","2821, 7525, 7374","504","13",da quet
7,Quang Ngai,12/11/2022,"425383","44206","37512","29772, 14771","01660, 37743, 89546, 68953, 20985, 74011, 68938","3488","9257, 9757, 6660","952","10",da quet
8,Dak Nong,12/11/2022,"966051","93347","49687","24443, 56646","38736, 14602, 95667, 78828, 14772, 04585, 85309","5505","5945, 4271, 0409","401","52",da quet
