1,Mien Bac,19/10/2022,"68879","46059","26549, 42155","33720, 39460, 18432, 13620, 28920, 93358","8789, 3529, 4582, 6318","8656, 4294, 0913, 2614, 3128, 8153","790, 058, 472","80, 25, 18, 98","-",da quet
2,Dong Nai,19/10/2022,"040588","79685","55749","75008, 79422","11047, 28144, 81444, 43572, 54185, 93130, 79745","7164","5011, 4103, 4033","019","21",da quet
3,Can Tho,19/10/2022,"178259","25910","10358","44730, 53233","42219, 42259, 64890, 66574, 77066, 78458, 39671","4258","7219, 4581, 6958","700","01",da quet
4,Soc Trang,19/10/2022,"919634","34073","29928","03999, 89683","72951, 73856, 87817, 43922, 57143, 89084, 58111","5865","5936, 8785, 5839","955","95",da quet
5,Da Nang,19/10/2022,"299570","85793","15162","36497, 34149","10943, 20075, 62830, 43841, 68193, 32575, 48203","9651","7126, 7302, 3835","182","41",da quet
6,Khanh Hoa,19/10/2022,"861224","80777","49803","85812, 65124","12518, 26529, 32081, 69418, 32866, 37887, 91714","3512","5841, 2032, 7789","231","77",da quet
