1,Mien Bac,04/11/2022,"75371","81207","15350, 73690","95923, 60377, 00576, 91314, 57428, 49409","4804, 6242, 8365, 5083","5330, 3111, 6641, 5696, 3592, 5572","743, 046, 548","48, 02, 05, 42","-",da quet
2,Vinh Long,04/11/2022,"183799","43428","10544","38731, 49517","85261, 26791, 33094, 16273, 74033, 95119, 99938","7821","4678, 5732, 0627","189","36",da quet
3,Binh Duong,04/11/2022,"040082","00970","99147","47458, 07312","67369, 54381, 35803, 36061, 06744, 19493, 31161","8539","1991, 9703, 8138","861","29",da quet
4,Tra Vinh,04/11/2022,"200850","17178","19261","11940, 00169","46726, 48951, 39929, 08883, 49166, 86139, 71176","7059","4061, 3454, 7503","992","69",da quet
5,Gia Lai,04/11/2022,"426461","54541","41186","01207, 16905","49781, 86640, 02665, 35829, 39005, 65705, 98250","9973","3181, 8602, 6278","404","95",da quet
6,Ninh Thuan,04/11/2022,"136847","15280","46938","98192, 76558","81112, 44192, 20497, 04566, 74865, 13238, 52899","9998","4327, 1923, 7893","710","78",da quet
