1,Mien Bac,14/10/2022,"57974","15324","29062, 35164","54267, 19205, 53894, 86391, 87598, 37568","8724, 2642, 2107, 7220","7356, 1703, 9977, 2587, 4248, 0538","770, 996, 138","68, 17, 39, 74","-",da quet
2,Vinh Long,14/10/2022,"972422","32093","25998","32348, 62707","74749, 00545, 24804, 57204, 59553, 23245, 98951","6311","8958, 8316, 6081","170","75",da quet
3,Binh Duong,14/10/2022,"223670","02950","66295","90929, 54930","92822, 42420, 22104, 23417, 88188, 58734, 32739","0955","9918, 9626, 5868","494","39",da quet
4,Tra Vinh,14/10/2022,"536301","11292","53590","45139, 78804","43707, 90505, 12579, 87253, 07005, 21905, 23983","2309","6916, 5357, 5208","754","59",da quet
5,Gia Lai,14/10/2022,"747877","52928","68845","05402, 64206","19390, 77354, 36447, 94724, 25986, 34645, 56910","8419","1728, 2352, 1666","751","75",da quet
6,Ninh Thuan,14/10/2022,"749535","46016","53910","93593, 04226","34317, 19240, 23839, 95758, 41930, 46551, 74319","0630","5368, 9081, 2748","170","69",da quet
