1,Mien Bac,15/09/2022,"87354","95705","63025, 08721","37527, 77157, 47318, 04777, 03121, 08569","6606, 8058, 1050, 3792","3383, 3124, 5188, 4666, 1071, 0378","296, 672, 723","47, 04, 81, 95","-",da quet
2,Tay Ninh,15/09/2022,"994803","27390","29659","03939, 72574","70362, 69757, 95017, 24696, 31926, 79463, 02335","0452","9941, 0974, 0668","491","95",da quet
3,An Giang,15/09/2022,"194497","09753","65034","38082, 32599","94300, 51520, 67897, 24763, 96285, 09253, 86428","9445","5391, 8009, 9996","931","41",da quet
4,Binh Thuan,15/09/2022,"323937","83340","92921","67548, 53024","06798, 42296, 55439, 74138, 84429, 02827, 90711","9968","9225, 2779, 3953","313","89",da quet
5,Quang Binh,15/09/2022,"584855","89520","50109","77896, 84706","56851, 24073, 49920, 61238, 35497, 45821, 89200","2059","8335, 0822, 0038","618","24",da quet
6,Binh Dinh,15/09/2022,"532612","57815","87567","35319, 10132","73797, 75704, 10620, 17933, 60633, 29665, 50992","0764","7397, 6147, 8921","237","31",da quet
7,Quang Tri,15/09/2022,"325861","68256","13770","84651, 96883","60052, 48863, 43925, 65289, 08462, 80227, 44289","2314","3489, 6310, 1267","045","56",da quet
