1,Mien Bac,18/11/2022,"32592","64258","75381, 94816","00970, 60920, 56970, 50040, 80887, 68639","3223, 8450, 4979, 5322","9176, 3207, 7231, 1657, 8080, 5058","353, 184, 451","43, 12, 84, 07","-",da quet
2,Vinh Long,18/11/2022,"280219","49480","20284","31809, 10196","31685, 87966, 26813, 36796, 17976, 15269, 60218","2544","8752, 2726, 4896","455","21",da quet
3,Binh Duong,18/11/2022,"856327","78240","52275","65073, 87641","89060, 53579, 68200, 62178, 90793, 96240, 79814","9451","8611, 9036, 7820","099","67",da quet
4,Tra Vinh,18/11/2022,"114125","49533","76240","30765, 53081","94258, 99874, 25687, 76064, 33203, 46483, 52229","6253","4734, 7287, 3808","772","38",da quet
5,Gia Lai,18/11/2022,"051264","53838","51129","08823, 81946","78888, 28910, 18949, 30274, 69996, 78817, 11359","2275","3813, 0202, 0193","213","84",da quet
6,Ninh Thuan,18/11/2022,"959715","69162","19448","97529, 54483","45833, 52457, 70539, 43187, 84287, 36015, 78975","7944","6505, 1332, 6572","196","66",da quet
