1,Mien Bac,05/10/2022,"80983","09046","29399, 08507","72726, 62831, 85711, 88004, 51568, 54046","3784, 1825, 7897, 5657","0729, 8051, 5357, 9572, 5889, 8522","953, 112, 874","37, 64, 78, 79","-",da quet
2,Dong Nai,05/10/2022,"058747","35039","15067","01303, 61136","34839, 86554, 54737, 23410, 57988, 52929, 18744","9766","0371, 3354, 9302","865","27",da quet
3,Can Tho,05/10/2022,"327356","50659","60092","64713, 62281","68192, 61070, 56803, 43557, 33885, 09918, 66058","5306","0387, 5541, 7102","400","96",da quet
4,Soc Trang,05/10/2022,"638087","64971","13960","86874, 26545","48412, 82069, 27797, 34977, 13103, 71065, 40784","3435","7883, 7450, 1217","906","80",da quet
5,Da Nang,05/10/2022,"374753","07481","45913","27102, 09499","77193, 69679, 95708, 50465, 83328, 49912, 15997","7084","7948, 8905, 3227","989","10",da quet
6,Khanh Hoa,05/10/2022,"992630","17042","88510","21164, 36897","87999, 27193, 47012, 79189, 25315, 55858, 32405","0975","8310, 2971, 6392","483","72",da quet
