1,Mien Bac,23/09/2022,"79436","63302","75772, 78656","69170, 12911, 94608, 26376, 57000, 53326","3605, 3596, 2870, 5392","0160, 3795, 0046, 7968, 4321, 9567","724, 174, 453","01, 53, 48, 49","-",da quet
2,Vinh Long,23/09/2022,"454170","55551","56005","80350, 50438","18559, 63227, 87713, 24289, 03818, 73288, 53216","4370","5612, 8862, 6476","332","42",da quet
3,Binh Duong,23/09/2022,"932249","27269","23509","31231, 98309","34032, 26874, 32841, 46483, 78887, 13031, 42217","5559","6634, 9532, 7925","445","47",da quet
4,Tra Vinh,23/09/2022,"014420","77757","77542","64868, 07563","17261, 06764, 88267, 74834, 29284, 06393, 67644","6073","3696, 5448, 2958","737","54",da quet
5,Gia Lai,23/09/2022,"586994","04794","31664","80434, 82301","86691, 78258, 67282, 33787, 05481, 93172, 49503","5639","5819, 6259, 4244","808","01",da quet
6,Ninh Thuan,23/09/2022,"270160","07096","19219","93205, 24786","30214, 09445, 17621, 80035, 75831, 87100, 34439","5609","5669, 2565, 9085","571","92",da quet
